zip_code;town;canton
8154;Oberglatt ZH;ZH
8155;Niederhasli;ZH
8156;Oberhasli;ZH
8157;Dielsdorf;ZH
8158;Regensberg;ZH
8162;Steinmaur;ZH
8164;Bachs;ZH
8165;Schöfflisdorf;ZH
8166;Niederweningen;ZH
8172;Niederglatt ZH;ZH
8173;Neerach;ZH
8174;Stadel b. Niederglatt;ZH
8175;Windlach;ZH
8180;Bülach;ZH
8181;Höri;ZH
8182;Hochfelden;ZH
8184;Bachenbülach;ZH
8185;Winkel;ZH
8192;Glattfelden;ZH
8193;Eglisau;ZH
8194;Hüntwangen;ZH
8195;Wasterkingen;ZH
8196;Wil ZH;ZH
8197;Rafz;ZH
8200;Schaffhausen;SH
8200;Schaffhausen 1;SH
8200;Schaffhausen 1 Zust;SH
8201;Schaffhausen;SH
8202;Schaffhausen;SH
8203;Schaffhausen;SH
8204;Schaffhausen;SH
8205;Schaffhausen;SH
8207;Schaffhausen;SH
8208;Schaffhausen;SH
8219;Trasadingen;SH
8228;Beggingen;SH
8231;Hemmental;SH
8234;Stetten SH;SH
8235;Lohn SH;SH
8236;Opfertshofen SH;SH
8236;Büttenhardt;SH
8242;Bibern SH;SH
8242;Hofen SH;SH
8243;Altdorf SH;SH
8239;Dörflingen;SH
8212;Neuhausen am Rheinfall;SH
8212;Neuhausen am Rheinfall 1;SH
8213;Neunkirch;SH
8214;Gächlingen;SH
8215;Hallau;SH
8216;Oberhallau;SH
8217;Wilchingen;SH
8218;Osterfingen;SH
8222;Beringen;SH
8223;Guntmadingen;SH
8224;Löhningen;SH
8225;Siblingen;SH
8226;Schleitheim;SH
8232;Merishausen;SH
8233;Bargen SH;SH
8240;Thayngen;SH
8241;Barzheim;SH
8245;Feuerthalen;ZH
8246;Langwiesen;ZH
8247;Flurlingen;ZH
8252;Schlatt TG;TG
8254;Basadingen;TG
8259;Kaltenbach;TG
8253;Diessenhofen;TG
8255;Schlattingen;TG
8259;Etzwilen;TG
8260;Stein am Rhein;SH
8259;Wagenhausen;TG
8261;Hemishofen;SH
8262;Ramsen;SH
8263;Buch SH;SH
8264;Eschenz;TG
8265;Mammern;TG
8266;Steckborn;TG
8267;Berlingen;TG
8268;Mannenbach-Salenstein;TG
8272;Ermatingen;TG
8273;Triboltingen;TG
8274;Tägerwilen;TG
8280;Kreuzlingen;TG
8280;Kreuzlingen 1;TG
8280;Kreuzlingen 2;TG
8280;Kreuzlingen 3;TG
8301;Glattzentrum b. Wallisellen;ZH
8302;Kloten;ZH
8303;Bassersdorf;ZH
8304;Wallisellen;ZH
8305;Dietlikon;ZH
8306;Brüttisellen;ZH
8307;Effretikon;ZH
8315;Lindau;ZH
8308;Illnau;ZH
8308;Agasul;ZH
8309;Nürensdorf;ZH
8310;Kemptthal;ZH
8312;Winterberg ZH;ZH
8311;Brütten;ZH
8307;Ottikon b. Kemptthal;ZH
8314;Kyburg;ZH
8320;Fehraltorf;ZH
8489;Wildberg;ZH
8322;Madetswil;ZH
8330;Pfäffikon ZH;ZH
8331;Auslikon;ZH
8332;Russikon;ZH
8335;Hittnau;ZH
8340;Hinwil;ZH
8342;Wernetshausen;ZH
8344;Bäretswil;ZH
8345;Adetswil;ZH
8352;Elsau;ZH
8353;Elgg;ZH
8354;Hofstetten ZH;ZH
8355;Aadorf;TG
8356;Ettenhausen TG;TG
8357;Guntershausen b. Aadorf;TG
8360;Eschlikon TG;TG
8362;Balterswil;TG
8363;Bichelsee;TG
8370;Sirnach;TG
8372;Wiezikon b. Sirnach;TG
8374;Oberwangen TG;TG
8374;Dussnang;TG
8376;Fischingen;TG
8376;Au TG;TG
8400;Winterthur;ZH
8400;Winterthur 1 Annahme;ZH
8400;Winterthur Zustellung;ZH
8400;Winterthur Kaserne;ZH
8401;Winterthur;ZH
8402;Winterthur;ZH
8404;Winterthur;ZH
8405;Winterthur;ZH
8406;Winterthur;ZH
8408;Winterthur;ZH
8409;Winterthur;ZH
8410;Winterthur;ZH
8411;Winterthur;ZH
8412;Aesch (Neftenbach);ZH
8413;Neftenbach;ZH
8414;Buch am Irchel;ZH
8415;Berg am Irchel;ZH
8415;Gräslikon;ZH
8416;Flaach;ZH
8418;Schlatt b. Winterthur;ZH
8422;Pfungen;ZH
8421;Dättlikon;ZH
8423;Embrach-Embraport;ZH
8424;Embrach;ZH
8425;Oberembrach;ZH
8426;Lufingen;ZH
8427;Rorbas-Freienstein;ZH
8428;Teufen ZH;ZH
8192;Zweidlen;ZH
8187;Weiach;ZH
5466;Kaiserstuhl AG;AG
5467;Fisibach;AG
5332;Rekingen AG;AG
5330;Bad Zurzach;AG
5323;Rietheim;AG
5464;Rümikon AG;AG
5465;Mellikon;AG
5463;Wislikofen;AG
5462;Siglistorf;AG
5333;Baldingen;AG
5334;Böbikon;AG
8442;Hettlingen;ZH
8444;Henggart;ZH
8447;Dachsen;ZH
8248;Uhwiesen;ZH
8450;Andelfingen;ZH
8453;Alten;ZH
8451;Kleinandelfingen;ZH
8452;Adlikon b. Andelfingen;ZH
8457;Humlikon;ZH
8458;Dorf;ZH
8459;Volken;ZH
8454;Buchberg;SH
8455;Rüdlingen;SH
8460;Marthalen;ZH
8464;Ellikon am Rhein;ZH
8461;Oerlingen;ZH
8465;Rudolfingen;ZH
8466;Trüllikon;ZH
8462;Rheinau;ZH
8463;Benken ZH;ZH
8472;Seuzach;ZH
8404;Reutlingen (Winterthur);ZH
8474;Dinhard;ZH
8475;Ossingen;ZH
8476;Unterstammheim;ZH
8477;Oberstammheim;ZH
8471;Rutschwil (Dägerlen);ZH
8478;Thalheim an der Thur;ZH
8479;Altikon;ZH
8467;Truttikon;ZH
8468;Guntalingen;ZH
8468;Waltalingen;ZH
8482;Sennhof (Winterthur);ZH
8483;Kollbrunn;ZH
8484;Weisslingen;ZH
8484;Neschwil;ZH
8484;Theilingen;ZH
8486;Rikon im Tösstal;ZH
8487;Rämismühle;ZH
8487;Zell ZH;ZH
8488;Turbenthal;ZH
8492;Wila;ZH
8493;Saland;ZH
8494;Bauma;ZH
8496;Steg im Tösstal;ZH
8497;Fischenthal;ZH
8498;Gibswil;ZH
8495;Schmidrüti;ZH
8499;Sternenberg;ZH
8500;Frauenfeld;TG
8500;Frauenfeld 1;TG
8500;Gerlikon;TG
8500;Frauenfeld 1 Zustellung;TG
8501;Frauenfeld;TG
8502;Frauenfeld;TG
8503;Frauenfeld;TG
8505;Pfyn;TG
8506;Lanzenneunforn;TG
8507;Hörhausen;TG
8508;Homburg;TG
8512;Thundorf;TG
8512;Lustdorf;TG
8514;Amlikon-Bissegg;TG
8522;Häuslenen;TG
8523;Hagenbuch ZH;ZH
8524;Uesslingen;TG
8525;Niederneunforn;TG
8526;Oberneunforn;TG
8532;Warth;TG
8524;Buch b. Frauenfeld;TG
8532;Weiningen TG;TG
8535;Herdern;TG
8536;Hüttwilen;TG
8537;Nussbaumen TG;TG
8542;Wiesendangen;ZH
8404;Stadel (Winterthur);ZH
8545;Rickenbach ZH;ZH
8544;Attikon;ZH
8546;Islikon;TG
8547;Gachnang;TG
8548;Ellikon an der Thur;ZH
8552;Felben-Wellhausen;TG
8553;Hüttlingen-Mettendorf;TG
8554;Müllheim-Wigoltingen;TG
8554;Bonau;TG
8555;Müllheim Dorf;TG
8556;Wigoltingen;TG
8564;Lipperswil;TG
8558;Raperswilen;TG
8269;Fruthwilen;TG
8560;Märstetten;TG
8561;Ottoberg;TG
8565;Hugelshofen;TG
8566;Dotnacht;TG
8566;Neuwilen;TG
8564;Engwilen;TG
8564;Wäldi;TG
8570;Weinfelden;TG
8572;Berg TG;TG
8573;Siegershausen;TG
8574;Illighausen;TG
8575;Bürglen TG;TG
8576;Mauren TG;TG
8577;Schönholzerswilen;TG
9217;Neukirch an der Thur;TG
8580;Amriswil;TG
8580;Sommeri;TG
8582;Dozwil;TG
8580;Hagenwil b. Amriswil;TG
8581;Schocherswil;TG
8588;Zihlschlacht;TG
8589;Sitterdorf;TG
8583;Sulgen;TG
8583;Götighofen;TG
8583;Donzhausen;TG
8584;Leimbach TG;TG
8584;Opfershofen TG;TG
8585;Mattwil;TG
8585;Happerswil;TG
8585;Langrickenbach;TG
8585;Zuben;TG
8586;Erlen;TG
8586;Andwil TG;TG
8586;Kümmertshausen;TG
8586;Riedt b. Erlen;TG
8587;Oberaach;TG
8590;Romanshorn;TG
8599;Salmsach;TG
8592;Uttwil;TG
8593;Kesswil;TG
8594;Güttingen;TG
8595;Altnau;TG
8596;Scherzingen;TG
8597;Landschlacht;TG
8598;Bottighofen;TG
8600;Dübendorf;ZH
8600;Dübendorf 1;ZH
8600;Dübendorf 2;ZH
8602;Wangen b. Dübendorf;ZH
8603;Schwerzenbach;ZH
8604;Volketswil;ZH
8605;Gutenswil;ZH
8606;Nänikon;ZH
8606;Greifensee;ZH
8607;Aathal-Seegräben;ZH
8608;Bubikon;ZH
8610;Uster;ZH
8610;Uster 1;ZH
8612;Uster 2;ZH
8613;Uster 3;ZH
8614;Bertschikon (Gossau ZH);ZH
8615;Wermatswil;ZH
8616;Riedikon;ZH
8617;Mönchaltorf;ZH
8618;Oetwil am See;ZH
8620;Wetzikon ZH;ZH
8620;Wetzikon ZH 1;ZH
8621;Wetzikon ZH Robenhausen;ZH
8622;Wetzikon ZH;ZH
8623;Wetzikon ZH;ZH
8624;Grüt (Gossau ZH);ZH
8625;Gossau ZH;ZH
8626;Ottikon (Gossau ZH);ZH
8627;Grüningen;ZH
8630;Rüti ZH;ZH
8632;Tann;ZH
8633;Wolfhausen;ZH
8634;Hombrechtikon;ZH
8635;Dürnten;ZH
8636;Wald ZH;ZH
8639;Faltigberg;ZH
8637;Laupen ZH;ZH
8638;Goldingen;SG
8640;Rapperswil SG;SG
8640;Kempraten;SG
8640;Rapperswil SG Zustellung;SG
8645;Jona;SG
8646;Wagen;SG
8700;Küsnacht ZH;ZH
8702;Zollikon;ZH
8702;Zollikon Dorf;ZH
8703;Erlenbach ZH;ZH
8704;Herrliberg;ZH
8706;Meilen;ZH
8707;Uetikon am See;ZH
8708;Männedorf;ZH
8712;Stäfa;ZH
8713;Uerikon;ZH
8714;Feldbach;ZH
8715;Bollingen;SG
8716;Schmerikon;SG
8717;Benken SG;SG
8718;Schänis;SG
8722;Kaltbrunn;SG
8723;Rufi;SG
8725;Ernetschwil;SG
8726;Ricken SG;SG
8727;Walde SG;SG
8730;Uznach;SG
8732;Neuhaus SG;SG
8733;Eschenbach SG;SG
8734;Ermenswil;SG
8735;St. Gallenkappel;SG
8735;Rüeterswil;SG
8737;Gommiswald;SG
8738;Uetliburg SG;SG
8739;Rieden SG;SG
8740;Uznach Vögele Versandhaus;SG
8750;Glarus;GL
8750;Riedern;GL
8750;Klöntal;GL
8751;Urnerboden;UR
8752;Näfels;GL
8753;Mollis;GL
8754;Netstal;GL
8755;Ennenda;GL
8756;Mitlödi;GL
8762;Schwanden GL;GL
8762;Schwändi b. Schwanden;GL
8762;Sool;GL
8765;Engi;GL
8766;Matt;GL
8767;Elm;GL
8772;Nidfurn;GL
8773;Haslen GL;GL
8775;Luchsingen;GL
8775;Hätzingen;GL
8777;Diesbach GL;GL
8782;Rüti GL;GL
8783;Linthal;GL
8784;Braunwald;GL
8800;Thalwil;ZH
8802;Kilchberg ZH;ZH
8803;Rüschlikon;ZH
8804;Au ZH;ZH
8805;Richterswil;ZH
8805;Richterswil Burghalden SOB;ZH
8806;Bäch SZ;SZ
8807;Freienbach;SZ
8808;Pfäffikon SZ;SZ
8810;Horgen;ZH
8810;Horgen 1;ZH
8813;Horgen;ZH
8815;Horgenberg;ZH
8816;Hirzel;ZH
8820;Wädenswil;ZH
8824;Schönenberg ZH;ZH
8825;Hütten;ZH
8832;Wollerau;SZ
8833;Samstagern;ZH
8834;Schindellegi;SZ
8835;Feusisberg;SZ
8836;Bennau;SZ
8840;Einsiedeln;SZ
8840;Trachslau;SZ
8849;Alpthal;SZ
8846;Willerzell;SZ
8847;Egg SZ;SZ
8841;Gross;SZ
8844;Euthal;SZ
8845;Studen SZ;SZ
8842;Unteriberg;SZ
8843;Oberiberg;SZ
8852;Altendorf;SZ
8853;Lachen SZ;SZ
8854;Siebnen;SZ
8854;Galgenen;SZ
8855;Wangen SZ;SZ
8856;Tuggen;SZ
8857;Vorderthal;SZ
8858;Innerthal;SZ
8862;Schübelbach;SZ
8863;Buttikon SZ;SZ
8864;Reichenburg;SZ
8865;Bilten;GL
8866;Ziegelbrücke;GL
8867;Niederurnen;GL
8868;Oberurnen;GL
8872;Weesen;SG
8873;Amden;SG
8874;Mühlehorn;GL
8758;Obstalden;GL
8757;Filzbach;GL
8877;Murg;SG
8878;Quinten;SG
8880;Walenstadt;SG
8881;Walenstadtberg;SG
8881;Knoblisbühl;SG
8881;Tscherlach;SG
8882;Unterterzen;SG
8883;Quarten;SG
8884;Oberterzen;SG
8885;Mols;SG
8887;Mels;SG
8886;Mädris-Vermol;SG
8889;Plons;SG
8888;Heiligkreuz (Mels);SG
8890;Flums;SG
8892;Berschis;SG
8893;Flums Hochwiese;SG
8894;Flumserberg Saxli;SG
8895;Flumserberg Portels;SG
8896;Flumserberg Bergheim;SG
8897;Flumserberg Tannenheim;SG
8898;Flumserberg Tannenbodenalp;SG
8902;Urdorf;ZH
8903;Birmensdorf ZH;ZH
8904;Aesch ZH;ZH
8905;Arni-Islisberg;AG
8906;Bonstetten;ZH
8907;Wettswil;ZH
8908;Hedingen;ZH
8910;Affoltern am Albis;ZH
8909;Zwillikon;ZH
8911;Rifferswil;ZH
8912;Obfelden;ZH
8913;Ottenbach;ZH
8914;Aeugst am Albis;ZH
8914;Aeugstertal;ZH
8915;Hausen am Albis;ZH
8916;Jonen;AG
8917;Oberlunkhofen;AG
8918;Unterlunkhofen;AG
8919;Rottenschwil;AG
8925;Ebertswil;ZH
8926;Kappel am Albis;ZH
8932;Mettmenstetten;ZH
8933;Maschwanden;ZH
8934;Knonau;ZH
8942;Oberrieden;ZH
8135;Sihlbrugg Station;ZH
6340;Sihlbrugg;ZG
8951;Fahrweid;ZH
8952;Schlieren;ZH
8953;Dietikon;ZH
8953;Dietikon 1;ZH
8953;Dietikon 2;ZH
8954;Geroldswil;ZH
8955;Oetwil an der Limmat;ZH
8956;Killwangen;AG
8957;Spreitenbach;AG
8962;Bergdietikon;AG
8964;Rudolfstetten;AG
8965;Berikon;AG
8966;Oberwil-Lieli;AG
8967;Widen;AG
9000;St. Gallen;SG
9000;St. Gallen 1 Annahme;SG
9000;St. Gallen Dist Ba;SG
9000;St. Gallen Kaserne;SG
9001;St. Gallen;SG
9004;St. Gallen;SG
9006;St. Gallen;SG
9007;St. Gallen;SG
9008;St. Gallen;SG
9010;St. Gallen;SG
9011;St. Gallen;SG
9012;St. Gallen;SG
9013;St. Gallen;SG
9014;St. Gallen;SG
9015;St. Gallen;SG
9016;St. Gallen;SG
9030;Abtwil SG;SG
9032;Engelburg;SG
9033;Untereggen;SG
9034;Eggersriet;SG
9035;Grub AR;AR
9036;Grub SG;SG
9037;Speicherschwendi;AR
9038;Rehetobel;AR
9042;Speicher;AR
9043;Trogen;AR
9044;Wald AR;AR
9050;Appenzell;AI
9052;Niederteufen;AR
9053;Teufen AR;AR
9054;Haslen AI;AI
9055;Bühler;AR
9056;Gais;AR
9057;Weissbad;AI
9058;Brülisau;AI
9062;Lustmühle;AR
9063;Stein AR;AR
9064;Hundwil;AR
9100;Herisau;AR
9100;Herisau 1;AR
9102;Herisau;AR
9103;Schwellbrunn;AR
9104;Waldstatt;AR
9105;Schönengrund;AR
9107;Urnäsch;AR
9108;Gonten;AI
9112;Schachen b. Herisau;AR
9113;Degersheim;SG
9114;Hoffeld;SG
9115;Dicken;SG
9116;Wolfertswil;SG
9122;Mogelsberg;SG
9123;Nassen;SG
9125;Brunnadern;SG
9126;Necker;SG
9127;St. Peterzell;SG
9633;Bächli (Hemberg);SG
9200;Gossau SG;SG
9200;Gossau SG 1;SG
9200;Gossau SG 2;SG
9203;Niederwil SG;SG
9204;Andwil SG;SG
9205;Waldkirch;SG
9212;Arnegg;SG
9213;Hauptwil;TG
9214;Kradolf-Schönenberg;TG
9216;Heldswil;TG
9215;Schönenberg an der Thur;TG
9215;Buhwil;TG
9220;Bischofszell;TG
9223;Schweizersholz;TG
9223;Halden;TG
9216;Hohentannen;TG
9225;Wilen (Gottshaus);TG
9225;St. Pelagiberg;TG
9230;Flawil;SG
9230;Flawil 1;SG
9230;Flawil 2 Botsberg;SG
9231;Egg (Flawil);SG
9604;Oberrindal;SG
9604;Lütisburg;SG
9240;Uzwil;SG
9240;Niederglatt SG;SG
9242;Oberuzwil;SG
9248;Bichwil;SG
9243;Jonschwil;SG
9244;Niederuzwil;SG
9245;Oberbüren;SG
9246;Niederbüren;SG
9247;Henau;SG
9249;Algetshausen;SG
9300;Wittenbach;SG
9304;Bernhardzell;SG
9305;Berg SG;SG
9306;Freidorf TG;TG
9315;Winden;TG
9308;Lömmenschwil;SG
9312;Häggenschwil;SG
9313;Muolen;SG
9314;Steinebrunn;TG
9315;Neukirch (Egnach);TG
9320;Arbon;TG
9320;Frasnacht;TG
9320;Stachen;TG
9322;Egnach;TG
9323;Steinach;SG
9325;Roggwil TG;TG
9326;Horn;TG
9327;Tübach;SG
9400;Rorschach;SG
9404;Rorschacherberg;SG
9402;Mörschwil;SG
9403;Goldach;SG
9405;Wienacht-Tobel;AR
9410;Heiden;AR
9411;Reute AR;AR
9413;Oberegg;AI
9414;Schachen b. Reute;AR
9422;Staad SG;SG
9423;Altenrhein;SG
9424;Rheineck;SG
9425;Thal;SG
9426;Lutzenberg;AR
9427;Wolfhalden;AR
9428;Walzenhausen;AR
9430;St. Margrethen SG;SG
9428;Platz AR;AR
9434;Au SG;SG
9435;Heerbrugg;SG
9436;Balgach;SG
9437;Marbach SG;SG
9450;Lüchingen;SG
9442;Berneck;SG
9443;Widnau;SG
9444;Diepoldsau;SG
9445;Rebstein;SG
9450;Altstätten SG;SG
9451;Kriessern;SG
9452;Hinterforst;SG
9453;Eichberg;SG
9462;Montlingen;SG
9463;Oberriet SG;SG
9464;Rüthi (Rheintal);SG
9464;Lienz;SG
9465;Salez;SG
9466;Sennwald;SG
9467;Frümsen;SG
9468;Sax;SG
9469;Haag (Rheintal);SG
9470;Buchs SG;SG
9470;Buchs SG 1;SG
9470;Buchs SG Räfis;SG
9472;Grabs;SG
9472;Grabserberg;SG
9473;Gams;SG
9475;Sevelen;SG
9476;Weite;SG
9477;Trübbach;SG
9478;Azmoos;SG
9479;Oberschan;SG
9485;Nendeln;FL
9486;Schaanwald;FL
9487;Gamprin-Bendern;FL
9488;Schellenberg;FL
9490;Vaduz;FL
9491;Ruggell;FL
9492;Eschen;FL
9493;Mauren FL;FL
9494;Schaan;FL
9495;Triesen;FL
9496;Balzers;FL
9497;Triesenberg;FL
9500;Wil SG;SG
9500;Wil SG 1;SG
9500;Wil SG 2;SG
9500;Wil SG 1 Zustellung;SG
9502;Braunau;TG
9503;Stehrenberg;TG
9504;Friltschen;TG
9506;Lommis;TG
9507;Stettfurt;TG
9508;Weingarten-Kalthäusern;TG
9512;Rossrüti;SG
9514;Wuppenau;TG
9515;Hosenruck;TG
9517;Mettlen;TG
9565;Rothenhausen;TG
9523;Züberwangen;SG
9524;Zuzwil SG;SG
9525;Lenggenwil;SG
9526;Zuckenriet;SG
9527;Niederhelfenschwil;SG
9532;Rickenbach b. Wil;TG
9533;Kirchberg SG;SG
9534;Gähwil;SG
9535;Wilen b. Wil;TG
9536;Schwarzenbach SG;SG
9542;Münchwilen TG;TG
9543;St. Margarethen TG;TG
9545;Wängi;TG
9546;Tuttwil;TG
9547;Wittenwil;TG
9548;Matzingen;TG
9552;Bronschhofen;SG
9553;Bettwiesen;TG
9554;Tägerschen;TG
9555;Tobel;TG
9556;Affeltrangen;TG
9562;Märwil;TG
9565;Schmidshof;TG
9565;Oppikon;TG
9565;Bussnang;TG
9573;Littenheid;TG
9601;Lütisburg Station;SG
9602;Bazenheid;SG
9602;Müselbach;SG
9606;Bütschwil;SG
9607;Mosnang;SG
9608;Ganterschwil;SG
9612;Dreien;SG
9613;Mühlrüti;SG
9614;Libingen;SG
9615;Dietfurt;SG
9620;Lichtensteig;SG
9621;Oberhelfenschwil;SG
9622;Krinau;SG
9630;Wattwil;SG
9631;Ulisbach;SG
9633;Hemberg;SG
9642;Ebnat-Kappel;SG
9643;Krummenau;SG
9650;Nesslau;SG
9651;Ennetbühl;SG
9655;Stein SG;SG
9652;Neu St. Johann;SG
9656;Alt St. Johann;SG
9657;Unterwasser;SG
9658;Wildhaus;SG
3185;Schmitten FR;FR
3113;Rubigen;BE
3900;Brig Zustellung;VS
6304;Zug;ZG
6911;Campione d'Italia;IT
8238;Büsingen;DE
3003;Bern 3 Nationalrat;BE
3003;Bern 3 Ständerat;BE
6302;Zug;ZG
6303;Zug;ZG
1289;Genève Services Spéciaux;GE
7003;Chur Postauto GR Reg. Chur;GR
6900;Lugano 3;TI
3024;Bern;BE
1017;Lausanne Charles Veillon SA;VD
1934;Bruson;VS
3800;Sundlauenen;BE
3030;Bern;BE
1031;Mex VD;VD
1734;Tentlingen;FR
1029;Villars-Ste-Croix;VD
1400;Cheseaux-Noréaz;VD
9101;Herisau;AR
3044;Innerberg;BE
1295;Mies;VD
1295;Tannay;VD
1920;Martigny 1 Distribution;VS
6370;Oberdorf NW;NW
8317;Tagelswangen;ZH
3855;Schwanden b. Brienz;BE
3700;Spiezwiler;BE
3961;St-Jean VS;VS
3380;Walliswil b. Niederbipp;BE
6908;Massagno Caselle;TI
6009;Luzern;LU
1267;Vich;VD
1267;Coinsins;VD
8044;Gockhausen;ZH
1700;Fribourg 1 Dépôt;FR
5232;Villigen PSI;AG
6349;Baar Sonderdienste;ZG
8614;Sulzbach;ZH
1965;Chandolin (Savièse);VS
1595;Clavaleyres;BE
2735;Champoz;BE
2715;Monible;BE
2827;Schelten;BE
2830;Vellerat;JU
2717;Rebévelier;BE
2575;Hagneck;BE
2572;Mörigen;BE
2556;Schwadernau;BE
1470;Bollion;FR
1773;Chandon;FR
1534;Chapelle (Broye);FR
1473;Châtillon FR;FR
1475;Forel FR;FR
1483;Frasses;FR
1566;Les Friques;FR
1484;Granges-de-Vesin;FR
1470;Lully FR;FR
1475;Montbrelloz;FR
1541;Morens FR;FR
1528;Praratoud;FR
1410;Prévondavaux;FR
1773;Russy;FR
1470;Seiry;FR
1541;Sévaz;FR
1565;Vallon;FR
1483;Vesin;FR
1680;Berlens;FR
1670;Bionnens;FR
1675;Blessens;FR
1608;Chapelle (Glâne);FR
1694;Chavannes-sous-Orsonnens;FR
1697;Les Ecasseys;FR
1670;Esmonts;FR
1673;Gillarens;FR
1681;Hennens;FR
1688;Lieffrens;FR
1690;Lussy FR;FR
1687;La Magne;FR
1674;Montet (Glâne);FR
1674;Morlens;FR
1675;Mossel;FR
1686;La Neirigue;FR
1694;Villargiroud;FR
1653;Châtel-sur-Montsalvens;FR
1669;Lessoc;FR
1625;Maules;FR
1652;Villarbeney;FR
1666;Villars-sous-Mont;FR
1782;Autafond;FR
1782;La Corbaz;FR
1754;Corjolens;FR
1782;Cormagens;FR
1730;Ecuvillens;FR
1724;Essert FR;FR
1726;Farvagny-le-Petit;FR
1724;Ferpicloz;FR
1726;Grenilles;FR
1782;Lossy;FR
1756;Lovens;FR
1727;Magnedens;FR
1724;Montévraz;FR
1724;Oberried FR;FR
1723;Pierrafortscha;FR
1772;Ponthaux;FR
1726;Posat;FR
1695;Rueyres-St-Laurent;FR
1724;Senèdes;FR
1695;Villarsel-le-Gibloux;FR
1723;Villarsel-sur-Marly;FR
1724;Zénauva;FR
1721;Cormérod;FR
1721;Courtion;FR
1792;Guschelmuth;FR
1784;Wallenried;FR
1716;Oberschrot;FR
1719;Zumholz;FR
1609;Besencens;FR
1609;Fiaugères;FR
1624;Grattavache;FR
1174;Pizy;VD
1787;Mur (Vully) VD;VD
1580;Oleyres;VD
1148;Chavannes-le-Veyron;VD
1148;Mauraz;VD
1376;Eclagnens;VD
1376;Goumoens-le-Jux;VD
1041;Naz;VD
1421;Grandevent;VD
1428;Mutrux;VD
1423;Romairon;VD
1423;Vaugondry;VD
1008;Jouxtens-Mézery;VD
1134;Chigny;VD
1026;Denges;VD
1410;Correvon;VD
1682;Lovatens;VD
1063;Martherenges;VD
1041;Montaubion-Chardonney;VD
1513;Rossenges;VD
1683;Sarzens;VD
1277;Arnex-sur-Nyon;VD
1279;Bogis-Bossey;VD
1290;Chavannes-des-Bois;VD
1355;Sergey;VD
1608;Bussigny-sur-Oron;VD
1608;Chesalles-sur-Oron;VD
1607;Les Tavernes;VD
1607;Les Thioleyres;VD
1610;Vuibroye;VD
1682;Cerniaz VD;VD
1554;Rossens VD;VD
1525;Seigneux;VD
1195;Dully;VD
1180;Tartegnin;VD
1436;Chamblon;VD
1415;Démoret;VD
1443;Essert-sous-Champvent;VD
1443;Villars-sous-Champvent;VD
1407;Gossens;VD
1432;Gressy;VD
1407;Mézery-près-Donneloye;VD
1047;Oppens;VD
1412;Ursins;VD
1404;Villars-Epeney;VD
2027;Montalchez;NE
2063;Engollon;NE
2933;Damphreux;JU
2953;Fregiécourt;JU
8165;Oberweningen;ZH
8165;Schleinikon;ZH
8543;Bertschikon;ZH
3283;Niederried b. Kallnach;BE
4932;Gutenburg;BE
3294;Meienried;BE
3429;Hellsau;BE
3429;Höchstetten;BE
3324;Mötschwil;BE
3424;Oberösch;BE
3472;Rumendingen;BE
3421;Rüti b. Lyssach;BE
3425;Willadingen;BE
2577;Finsterhennen;BE
3303;Ballmoos;BE
3256;Bangerten b. Dieterswil;BE
3053;Deisswil b. Münchenbuchsee;BE
3053;Diemerswil;BE
3303;Münchringen;BE
3251;Ruppoldsried;BE
3305;Scheunen;BE
3053;Wiggiswil;BE
3309;Zauggenried;BE
3510;Freimettigen;BE
3510;Häutligen;BE
3671;Herbligen;BE
3532;Mirchel;BE
3629;Oppligen;BE
3504;Oberhünigen;BE
3207;Golaten;BE
3274;Bühl b. Aarberg;BE
3272;Epsach;BE
3274;Merzligen;BE
3632;Niederstocken;BE
3086;Englisberg;BE
3629;Jaberg;BE
3127;Lohnstorf;BE
3116;Mühledorf BE;BE
3116;Noflen BE;BE
3128;Rümligen;BE
3636;Forst b. Längenbühl;BE
3623;Horrenbach;BE
3624;Schwendibach;BE
3645;Zwieselberg;BE
3376;Berken;BE
3366;Bollodingen;BE
3367;Ochlenberg;BE
4704;Wolfisberg;BE
6289;Hämikon;LU
6277;Lieli LU;LU
6284;Sulz LU;LU
6038;Honau;LU
8777;Betschwanden;GL
8774;Leuggelbach;GL
3216;Agriswil;FR
3215;Büchslen;FR
3280;Greng;FR
3213;Kleinbösingen;FR
3212;Kleingurmels;FR
3215;Lurtigen;FR
3206;Wallenbuch;FR
4583;Aetigkofen;SO
3254;Balm b. Messen;SO
4584;Gächliwil;SO
4556;Bolken;SO
4556;Burgäschi;SO
4566;Halten;SO
4558;Heinrichswil;SO
4554;Hüniken;SO
4566;Oekingen;SO
4556;Steinhof SO;SO
4558;Winistorf;SO
4535;Kammersrohr;SO
4436;Liedertswil;BL
9057;Schwende;AI
7456;Marmorera;GR
7130;Schnaus;GR
7116;St. Martin (Lugnez);GR
7415;Pratval;GR
7423;Portein;GR
7027;Calfreisen;GR
5619;Uezwil;AG
2912;Réclère;JU
1820;Veytaux;VD
5012;Eppenberg;SO
8905;Islisberg;AG
5637;Geltwil;AG
5058;Wiliberg;AG
8580;Hefenhofen;TG
8586;Buchackern;TG
8586;Engishofen;TG
8586;Ennetaach;TG
8253;Willisdorf;TG
8546;Kefikon TG;TG
8553;Eschikofen;TG
8553;Harenwilen;TG
8553;Mettendorf TG;TG
